name,short_name,symbol,exchange,fractional
Phillips 66 Partners LP,Phillips 66 Partners,PSXP,NYSE,True
Photo-Me International PLC,Photo-Me International,PHTM,London Stock Exchange,False
Physicians Realty Trust,Physicians Realty Trust,DOC,NYSE,False
Pilgrim's Pride Corporation,Pilgrim's Pride,PPC,NASDAQ,False
"Pinnacle Financial Partners, Inc.",Pinnacle Financial Partners,PNFP,NASDAQ,False
Pinnacle West Capital,Pinnacle West Capital,PNW,NYSE,False
Plexus Corp.,Plexus,PLXS,NASDAQ,False
Pluralsight Inc,Pluralsight,PS,NASDAQ,False
"Plymouth Industrial REIT, Inc.",Plymouth Industrial REIT,PLYM,NYSE,False
"Polaris Industries, Inc.",Polaris Industries,PII,NYSE,False
Popular Inc,Popular,BPOP,NASDAQ,False
Portola Pharmaceuticals Inc,Portola Pharmaceuticals,PTLA,NASDAQ,False
Powell Industries Inc.,Powell Industries,POWL,NASDAQ,False
PRA Health Sciences Inc.,PRA Health Sciences,PRAH,NASDAQ,False
"Precigen, Inc.",Precigen,PGEN,NASDAQ,False
"Preferred Apartment Communities, Inc.","Preferred Apartment Communities
APTS",,NYSE,False
"Premier, Inc. Class A",Premier A,PINC,NASDAQ,False
"Prevail Therapeutics, Inc.",Prevail Therapeutics,PRVL,NASDAQ,False
"Principia Biopharma, Inc.",Principia Biopharma,PRNB,NASDAQ,False
ProAssurance Corporation,ProAssurance,PRA,NYSE,False
"PROGENITY, INC.",PROGENITY,PROG,NASDAQ,False
"PROS Holdings, Inc.",PROS Holdings,PRO,NYSE,False
Prothena Corp.,Prothena,PRTA,NASDAQ,False
"PTC Therapeutics, Inc.",PTC Therapeutics,PTCT,NASDAQ,False
"Public Service Enterprise Group, Inc.",Public Service Enterprise Group,,NYSE,False
Publicis Groupe SA,Publicis,PUB,Euronext Paris,True
"Pulmatrix, Inc.",Pulmatrix,PULM,NASDAQ,False
"Pulse Biosciences, Inc.",Pulse Biosciences,PLSE,NASDAQ,False
PulteGroup Inc.,PulteGroup,PHM,NYSE,False
PZ Cussons PLC,PZ Cussons,PZC,London Stock Exchange,False
QAD Inc.,QAD,QADA,NASDAQ,False
QAD Inc.,QAD,QADB,NASDAQ,False
QSC AG,QSC AG,QSC,Deutsche Börse Xetra,False
"Qualys, Inc.",Qualys,QLYS,NASDAQ,False
Quanta Services Inc.,Quanta Services,PWR,NYSE,False
Quanterix Corporation,Quanterix,QTRX,NASDAQ,False
Quest Diagnostics,Quest Diagnostics,DGX,NYSE,False
Quidel Corp.,Quidel,QDEL,NASDAQ,False
"QuinStreet, Inc.",QuinStreet,QNST,NASDAQ,False
Quotient Ltd,Quotient,QTNT,NASDAQ,False
Qurate Retail Inc Series B,Qurate Retail,QRTEA,NASDAQ,False
Qutoutiao Inc - ADR,Qutoutiao Inc,QTT,NASDAQ,False
R.E.A. Holdings PLC,R.E.A. Holdings,RE,London Stock Exchange,False
"Radian Group, Inc.",Radian Group,RDN,NYSE,False
"RadNet, Inc.",RadNet,RDNT,NASDAQ,False
"Rapid7, Inc.",Rapid7,RPD,NASDAQ,False
"RAPT Therapeutics, Inc.",RAPT Therapeutics,RAPT,NASDAQ,False
Raven Property Group Limited,Raven Property,RAV,London Stock Exchange,False
"Rayonier, Inc.",Rayonier,RYN,NYSE,False
"Reading International, Inc.",Reading International,RDIB,NASDAQ,False
Ready Capital Corporation,Ready Capital,RC,NYSE,False
"RealPage, Inc.",RealPage,RP,NASDAQ,False
"Reata Pharmaceuticals, Inc.",Reata Pharmaceuticals,RETA,NASDAQ,False
"Red Violet ,Inc.",Red Violet,RDVT,NASDAQ,False
Regal Beloit Corporation,Regal Beloit Corporation,RBC,NYSE,False
"Regenxbio, Inc.",Regenxbio,RGNX,NASDAQ,False
Regional Management Corp.,Regional Management,RM,NYSE,False
Regional REIT Ltd.,Regional REIT,RGL,London Stock Exchange,False
Regions Financial Corp.,Regions Financial,RF,NYSE,False
"Relmada Therapeutics, Inc.",Relmada Therapeutics,RLMD,NASDAQ,False
Rent-A-Center Inc.,Rent-A-Center,RCII,NASDAQ,False
Repligen Corp.,Repligen,RGEN,NASDAQ,False
"Replimune Group, Inc",Replimune Group,REPL,NASDAQ,False
"Repro-Med Systems, Inc.",Repro-Med Systems,KRMD,NASDAQ,False
Republic Services Inc.,Republic Services,RSG,NYSE,False
ResMed Inc.,ResMed,RMD,NYSE,False
"Resonant, Inc.",Resonant,RESN,NASDAQ,False
"Resources Connection, Inc.",Resources Connection,RGP,NASDAQ,False
Restore plc,Restore,RST,London Stock Exchange,False
"Retail Value, Inc.",Retail Value,RVI,NYSE,False
"Revance Therapeutics, Inc.",Revance Therapeutics,RVNC,NASDAQ,False
"Revolution Medicines, Inc.",Revolution Medicines,RVMD,NASDAQ,False
"RGC Resources, Inc.",RGC Resources,RGCO,NASDAQ,False
"Rhythm Pharmaceuticals, Inc.",Rhythm Pharmaceuticals,RYTM,NASDAQ,False
"Ribbon Communications, Inc.",Ribbon Communications,RBBN,NASDAQ,False
Ricardo PLC,Ricardo,RCDO,London Stock Exchange,False
Rite Aid Corporation,Rite Aid,RAD,NYSE,True
RLJ Lodging Trust,RLJ Lodging Trust,RLJ,NYSE,False
RM PLC,RM PLC,RM,London Stock Exchange,False
"RMR Group, Inc.",RMR Group,RMR,NASDAQ,False
"Rocket Pharmaceuticals, Inc.",Rocket Pharmaceuticals,RCKT,NASDAQ,False
Roper Industries,Roper Industries,ROP,NYSE,False
RSA Insurance PLC 7.38% PRF,RSA Insurance 7.38% PRF,RSAB,London Stock Exchange,False
"Rubius Therapeutics, Inc.",Rubius Therapeutics,RUBY,NASDAQ,False
Ruffer Investment Company Ltd,Ruffer Investment Co.,RICA,London Stock Exchange,False
Ruhnn Holding Ltd,Ruhnn Holding,RUHN,NASDAQ,False
Ryder System,Ryder System,R,NYSE,False
S DAX Daily 2x Short GO,S DAX Daily 2x Short,DES2,Deutsche Börse Xetra,False
"Sabra Health Care REIT, Inc.",Sabra Health Care,SBRA,NASDAQ,False
"Safehold, Inc.",Safehold,SAFE,NYSE,False
Safestore Holdings PLC,Safestore Holdings,SAFE,London Stock Exchange,False
"Safety Insurance Group, Inc.",Safety Insurance Group,SAFT,NASDAQ,False
"SAGE Therapeutics, Inc.",SAGE Therapeutics,SAGE,NASDAQ,False
"Saia, Inc.",Saia,SAIA,NASDAQ,False
"Sandy Spring Bancorp, Inc.",Sandy Spring Bancorp,SASR,NASDAQ,False
Sanmina Corporation,Sanmina,SANM,NASDAQ,False
Sanne Group PLC,Sanne Group,SNN,London Stock Exchange,False
SAP SE ADR,SAP SE,SAP,NYSE,False
Sapiens International Corporation NV,Sapiens International,SPNS,NASDAQ,False
"Saul Centers, Inc.",Saul Centers,BFS,NYSE,False
Schaltbau Holding AG,Schaltbau Holding,SLT,Deutsche Börse Xetra,False
Scholar Rock Holding Corp.,Scholar Rock Holding,SRRK,NASDAQ,False
Schroder Japan Growth Fund PLC,Schroder Japan Growth,SJG,London Stock Exchange,False
Schroders PLC,Schroders,SDR,London Stock Exchange,False
Science in Sport plc,Science in Sport,SIS,London Stock Exchange,False
Sealed Air Corp.,Sealed Air,SEE,NYSE,False
Secure Income REIT plc,Secure Income,SIR,London Stock Exchange,False
"Select Bancorp, Inc.",Select Bancorp,SLCT,NASDAQ,False
"Selective Insurance Group, Inc.",Selective Insurance Group,SIGI,NASDAQ,False
"SelectQuote Insurance Services, Inc.",SelectQuote,SLQT,NYSE,False
"Seneca Biopharma, Inc.",Seneca Biopharma,SNCA,NASDAQ,False
SGS SA,SGS,SGSN,SIX Swiss,False
Shanta Gold Ltd.,Shanta Gold,SHG,London Stock Exchange,False
Shell Midstream Partners LP,Shell Midstream Partners,VVV,NYSE,False
"Shoe Carnival, Inc.",Shoe Carnival,SCVL,NASDAQ,False
Shoe Zone plc,Shoe Zone,SHOE,London Stock Exchange,False
"Shutterstock, Inc.",Shutterstock,SSTK,NYSE,False
SHW AG,SHW,SW1,Deutsche Börse Xetra,False
"Si-Bone, Inc.",Si-Bone,SIBN,NASDAQ,False
"Siga Technologies, Inc.",Siga Technologies,SIGA,NASDAQ,False
"Sigma Designs, Inc.",Sigma Designs,SIGM,NYSE,False
Signature Aviation PLC,Signature Aviation,SIG,London Stock Exchange,False
Silicom Ltd.,Silicom,SILC,NASDAQ,False
Silicon Motion Technology Corporation ADR,Silicon Motion Technology,SIMO,NASDAQ,False
"Silk Road Medical, Inc.",Silk Road Medical,SILK,NASDAQ,False
Sina Corporation,Sina,SINA,NASDAQ,False
"Sinclair Broadcast Group, Inc.",Sinclair Broadcast Group,SBGI,NASDAQ,False
Siteone Landscape Supply Inc,Siteone Landscape,SITE,NYSE,False
Skyline Champion Corporation,Skyline Champion,SKY,NYSE,False
Sleep Number Corporation,Sleep Number,SNBR,NASDAQ,False
SLM Corporation,SLM Corporation,SLM,NASDAQ,False
Smart Metering Systems plc,Smart Metering Systems,SMS,London Stock Exchange,False
"Soliton, Inc.",Soliton,SOLY,NASDAQ,False
Sonova Holding AG,Sonova,SOON,SIX Swiss,False
Southern Company,Southern,SO,NYSE,True
"Southside Bancshares, Inc.",Southside Bancshares,SBSI,NASDAQ,False
Spartan Energy Acquisition Corporation,Spartan Energy Acquisition,SPAQ,NYSE,False
SPDR Barclays 1 - 5 Year Gilt ETF,SPDR Barc 1-5Y Gilt,GLTS,London Stock Exchange,False
SPDR Bloomberg Barclays U.S. TIPS UCITS ETF (Dist),"SPDR Bloomberg Barclays U.S. TIPS
TIPS",,London Stock Exchange,False
SPDR Bloomberg Barclays U.S. Treasury Bond UCITS ETF (Dist),SPDR Barclays US Treasury Bond,,Deutsche Börse Xetra,False
SPDR MSCI ACWI EUR UCITS ETF USD (Acc),SPDR MSCI ACWI EUR,,Deutsche Börse Xetra,False
SPDR MSCI ACWI USD UCITS ETF USD (Acc),SPDR MSCI ACWI USD,,London Stock Exchange,False
SPDR MSCI Emerging Markets UCITS ETF,SPDR MSCI Emerging Markets,,Deutsche Börse Xetra,False
SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,"SPDR MSCI Europe Small Cap Value Weighted
ZPRX",,Deutsche Börse Xetra,False
SPDR MSCI Europe Value Weighted ETF,SPDR MSCI EU Value Wt.,EVAL,London Stock Exchange,False
SPDR MSCI USA Small Cap Value Weighted UCITS ETF,"SPDR MSCI USA Small Cap Value Weighted
ZPRV",,Deutsche Börse Xetra,False
SPDR MSCI USA Small Cap Value Weighted UCITS ETF,"SPDR MSCI USA Small Cap Value Weighted
USSC",,London Stock Exchange,False
SPDR MSCI World Consumer Staples UCITS ETF,SPDR MSCI World Consumer Staples,,London Stock Exchange,False
SPDR MSCI World GBP UCITS ETF USD Accumulating,SPDR MSCI World GBP,SWLD,London Stock Exchange,False
SPDR MSCI World USD UCITS ETF USD Accumulating,SPDR MSCI World USD,SWRD,London Stock Exchange,True
SPDR S&P 500 ESG Screened UCITS ETF (Acc),"SPDR S&P 500 ESG Screened
SPPY",,Deutsche Börse Xetra,False
SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF (Dist),"SPDR S&P Pan Asia Dividend Aristocrats
ASDV",,London Stock Exchange,False
SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF (Dist),"SPDR S&P Pan Asia Dividend Aristocrats
ZPRA",,Deutsche Börse Xetra,False
SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF (Dist),"SPDR S&P Pan Asia Dividend Aristocrats
PADV",,London Stock Exchange,False
Spectris PLC,Spectris,SXS,London Stock Exchange,True
"Spire, Inc.",Spire,SR,NYSE,False
"Spirit Realty Capital, Inc.",Spirit Realty,SRC,NYSE,False
"SpringWorks Therapeutics, Inc.",SpringWorks Therapeutics,SWTX,NASDAQ,False
SPX Corporation,SPX,SPXC,NYSE,False
"SPX FLOW, Inc.",SPX FLOW,FLOW,NYSE,False
SSGA SPDR Barclays Capital UK Gilt UCITS ETF,SPDR Barclays Capital UK Gilt,,London Stock Exchange,False
STAAR Surgical Company,STAAR Surgical Co.,STAA,NASDAQ,False
Stabilus SA,Stabilus,STM,Deutsche Börse Xetra,False
"STAG Industrial, Inc.",STAG Industrial,STAG,NYSE,False
Stage Stores Inc,Stage Stores,SSI,NYSE,False
"Stamps.com, Inc.",Stamps.com,STMP,NASDAQ,False
Standex International Corporation,Standex International,SXI,NYSE,False
State Auto Financial Corporation,State Auto Financial,STFC,NASDAQ,False
State Street Corp.,State Street,STT,NYSE,False
Stellus Capital Investment,Stellus Capital Investment,SCM,NYSE,False
Stericycle Inc.,Stericycle,SRCL,NASDAQ,False
SThree PLC,SThree,STEM,London Stock Exchange,False
"Stoke Therapeutics, Inc.",Stoke Therapeutics,STOK,NASDAQ,False
STOXX Europe 600 Opt Banks,STOXX EU 600 Opt Banks,X7PS,Deutsche Börse Xetra,False
Stroeer SE & Co KGaA,Stroeer,SAX,Deutsche Börse Xetra,False
Studio Retail Group plc,Studio Retail Group,STU,London Stock Exchange,False
Suedzucker AG,Suedzucker,SZU,Deutsche Börse Xetra,False
Suess MicroTec AG,Suess MicroTec,SMHN,Deutsche Börse Xetra,False
"Sun Communities, Inc.",Sun Communities,SUI,NYSE,False
Sun Life Financial Inc.,Sun Life Financial,SLF,NYSE,False
"Sunstone Hotel Investors, Inc.",Sunstone Hotel Investors,SHO,NYSE,False
"Surmodics, Inc.",Surmodics,SRDX,NASDAQ,False
SVB Financial Group,SVB Financial,SIVB,NASDAQ,False
SVMK Inc,SurveyMonkey,SVMK,NASDAQ,False
"Sykes Enterprises, Incorporated",Sykes Enterprises,SYKE,NASDAQ,False
"Synchrony Financial, Inc.",Synchrony Financial,SYF,NYSE,False
"Syndax Pharmaceuticals, Inc.",Syndax Pharmaceuticals,SNDX,NASDAQ,False
"Synopsys, Inc.",Synopsys,SNPS,NASDAQ,False
Synovus Financial Group,Synovus Financial,SNV,NYSE,False
Synthomer PLC,Synthomer,SYNT,London Stock Exchange,False
Tabula Rasa HealthCare Inc,Tabula Rasa HealthCare,THRC,NASDAQ,False
"Tactile Systems Technology, Inc.",Tactile Systems Technology,TCMD,NASDAQ,False
Talend SA,Talend,TLND,NASDAQ,True
"Tandem Diabetes Care, Inc.",Tandem Diabetes Care,TNDM,NASDAQ,False
Targa Resources Corporation,Targa Resources,TRGP,NYSE,False
"Taronis Technologies, Inc.",Taronis Technologies,TRNX,NASDAQ,False
TD Ameritrade Holding Corporation,TD Ameritrade,AMTD,NASDAQ,False
TE Connectivity Ltd.,TE Connectivity,TEL,NYSE,False
Tech Data Corporation,Tech Data,TECD,NASDAQ,False
Teleflex Inc.,Teleflex,TFX,NYSE,False
Telefonica S.A. - ADR,Telefonica,TEF,NYSE,False
TELUS Corporation,TELUS,TU,NYSE,False
Tenet Healthcare Corp.,Tenet Healthcare,THC,NYSE,False
Tennant Company,Tennant,TNC,NYSE,False
Terex Corporation,Terex,TEX,NYSE,False
Terreno Realty Corporation,Terreno Realty,TRNO,NYSE,False
"Texas Capital Bancshares, Inc.",Texas Capital Bancshares,TCBI,NASDAQ,False
"Texas Roadhouse, Inc.",Texas Roadhouse,TXRH,NASDAQ,False
Textron Inc.,Textron,TXT,NYSE,False
"TG Therapeutics, Inc.",TG Therapeutics,TGTX,NASDAQ,False
"The Childrens Place Retail Stores, Inc.",The Childrens Place,PLCE,NASDAQ,False
"The Cooper Companies, Inc.",The Cooper Companies,COO,NYSE,False
"The Ensign Group, Inc.",The Ensign Group,ENSG,NASDAQ,False
"The Hackett Group, Inc.",The Hackett Group,HCKT,NASDAQ,False
"The Hanover Insurance Group, Inc.","The Hanover Insurance Group
THG",,NYSE,False
The Middleby Corporation,Middleby,MIDD,NASDAQ,False
The Providence Service Corporation,The Providence Service,PRSC,NASDAQ,False
"The RealReal, Inc.",The RealReal,REAL,NASDAQ,False
The Shyft Group Inc,The Shyft Group,SHYF,NASDAQ,False
"The Travelers Companies, Inc.",The Travelers,TRV,NYSE,True
Third Point Reinsurance Ltd,Third Point Reinsurance,TPRE,NYSE,False
"Timberland Bancorp, Inc.",Timberland Bancorp,TSBK,NASDAQ,False
Timken Company,Timken,TKR,NYSE,False
Tissue Regenix Group Plc,Tissue Regenix Group,TRX,London Stock Exchange,False
"Tivity Health, Inc.",Tivity Health,TVTY,NASDAQ,False
TiVo Corporation,TiVo,TIVO,NASDAQ,False
Toll Brothers Inc,Toll Brothers,TOL,NYSE,False
Towne Bank,Towne Bank,TOWN,NASDAQ,False
TP ICAP PLC,TP ICAP,TCAP,London Stock Exchange,False
TR European Growth Trust PLC,TR European Growth,TRG,London Stock Exchange,False
Trane Technologies plc,Trane Technologies,TT,NYSE,False
"Transcat, Inc.",Transcat,TRNS,NASDAQ,False
"TransDigm Group, Inc.",TransDigm Group,TDG,NYSE,False
"Translate Bio, Inc.",Translate Bio,TBIO,NASDAQ,False
"TransMedics Group, Inc.",TransMedics Group,TMDX,NASDAQ,False
Tremor International Ltd,Tremor International,TRMR,London Stock Exchange,False
"Trex Company, Inc.",Trex Company,TREX,NYSE,False
"Trilium Therapeutics, Inc.",Trilium Therapeutics,TRIL,NASDAQ,False
"TriNet Group, Inc.",TriNet Group,TNET,NYSE,False
Trip.com Group Ltd.,Trip.com,TCOM,NASDAQ,False
Triple-S Management Corporation,Triple-S Management,GTS,NYSE,False
"TriState Capital Holdings, Inc.",TriState Capital Holdings,TSC,NASDAQ,False
"Trupanion, Inc.",Trupanion,TRUP,NASDAQ,False
TTEC Holdings Inc.,TTEC Holdings,TTEC,NYSE,False
"TTM Technologies, Inc.",TTM Technologies,TTMI,NASDAQ,False
Tucows Inc.,Tucows,TCX,NASDAQ,False
"Turning Point Therapeutics, Inc.",Turning Point Therapeutics,TPTX,NASDAQ,False
Twist Bioscience Corporation,Twist Bioscience Corp.,TWST,NASDAQ,False
"Tyler Technologies, Inc.",Tyler Technologies,TYL,NYSE,False
UBS -Barclays US Liquid Corporates Hedged to EUR,UBS -Barc US LiqCorp H,UEF0,Deutsche Börse Xetra,False
UBS ETF (LU) MSCI USA Socially Responsible EUR UCITS ETF (USD) A-dis,UBS ETF,,Deutsche Börse Xetra,False
UBS ETF (LU) MSCI USA Socially Responsible GBX UCITS ETF (USD) A-dis,UBS ETF,,London Stock Exchange,False
Ucloudlink Group Inc. ADR,Ucloudlink,UCL,NASDAQ,False
UGI Corporation,"UGI
UGI","UGI
UGI",NYSE,False
"Ultra Clean Holdings, Inc.",Ultra Clean Holdings,UCTT,NASDAQ,False
UMB Financial Corporation,UMB Financial,UMBF,NASDAQ,False
"UMH Properties, Inc.",UMH Properties,UMH,NYSE,False
Unilever NV ADR,Unilever ADR,UN,NYSE,False
Uniphar plc,Uniphar,UPR,London Stock Exchange,False
Uniqure NV,Uniqure,QURE,NASDAQ,False
"United Bankshares, Inc.",United Bankshares,UBSI,NASDAQ,False
"United Rentals, Inc.",United Rentals,URI,NYSE,False
United States Cellular Corporation,United States Cellular Corporation,,NYSE,False
United Therapeutics Corp.,United Therapeutics,UTHR,NASDAQ,False
Unitil Corporation,Unitil,UTL,NYSE,False
"Upland Software, Inc.",Upland Software,UPLD,NASDAQ,False
"Ur-Energy, Inc.",Ur-Energy,URG,NYSE,False
Uranium Energy Corporation,Uranium Energy,UEC,NYSE,False
"UroGen Pharma, Ltd.",UroGen Pharma,URGN,NASDAQ,False
V.F. Corp.,V.F.,VFC,NYSE,False
Valley National Bancorp,Valley National Bancorp,VLY,NASDAQ,False
"Valvoline, Inc.",Valvoline,VVV,NYSE,False
"Vanda Pharmaceuticals, Inc.",Vanda Pharmaceuticals,VNDA,NASDAQ,False
Vanguard EUR Corporate Bond UCITS ETF (EUR) Distributing,"Vanguard EUR Corporate Bond
VECP",,Deutsche Börse Xetra,False
Vanguard EUR Eurozone Government Bond UCITS ETF (EUR) Distributing,"Vanguard EUR Eurozone Government Bond
VGEB",,Deutsche Börse Xetra,False
Vanguard FTSE All-World USD UCITS ETF (USD) Distributing,Vanguard FTSE All-World USD,,London Stock Exchange,False
Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF USD Accumulating,"Vanguard FTSE Developed Asia Pacific ex Japan
VAPU",,London Stock Exchange,False
Vanguard FTSE Developed World UCITS ETF (USD) Distributing,"Vanguard FTSE Developed World
VGVE",,Deutsche Börse Xetra,False
Vanguard FTSE Developed World UCITS ETF GBP Accumulation,"Vanguard FTSE Developed World
VHVG",,London Stock Exchange,False
Vanguard FTSE Emerging Markets UCITS ETF USD Accumulating,"Vanguard FTSE Emerging Markets
VFEA",,London Stock Exchange,False
Vanguard FTSE Japan UCITS ETF USD Accumulating,Vanguard FTSE Japan,VJPA,London Stock Exchange,False
Vanguard Global Aggregate Bond UCITS ETF USD Hedghed Accumulation,"Vanguard Global Aggregate Bond
VAGU",,London Stock Exchange,False
Vanguard USD Corporate 1-3 Year Bond UCITS ETF (USD) Distributing,"Vanguard USD Corporate 1-3 Year Bond
VDUC",,London Stock Exchange,False
Vanguard USD Corporate 1-3 Year Bond UCITS ETF (USD) Distributing -,"Vanguard USD Corporate 1-3 Year Bond
VUSC",,Deutsche Börse Xetra,False
Vanguard USD Corporate Bond UCITS ETF (USD) Distributing,"Vanguard USD Corporate Bond
VUCP",,London Stock Exchange,False
Vanguard USD Corporate Bond UCITS ETF (USD) Distributing,"Vanguard USD Corporate Bond
VDCP",,London Stock Exchange,False
Vanguard USD Emerging Markets Government Bond UCITS ETF (USD) Distributing,"Vanguard USD Emerging Markets Government Bond
VDET",,London Stock Exchange,False
Varex Imaging Corp.,Varex Imaging,VREX,NASDAQ,False
Varian Medical Systems,Varian Medical Systems,VAR,NYSE,False
Ventas Inc.,Ventas,VTR,NYSE,False
"Veracyte, Inc.",Veracyte,VCYT,NASDAQ,False
Verint Systems Inc.,Verint Systems,VRNT,NASDAQ,False
Verisign Inc.,Verisign,VRSN,NASDAQ,False
"Verisk Analytics, Inc.",Verisk Analytics,VRSK,NASDAQ,True
"Vermilion Energy, Inc.",Vermilion Energy,VET,NYSE,False
Versarien plc,Versarien,VRS,London Stock Exchange,False
Verso Corporation,Verso,VRS,NYSE,False
Vesuvius PLC,Vesuvius,VSVS,London Stock Exchange,False
Viad Corporation,Viad,VVI,NYSE,False
"VICI Properties, Inc.",VICI Properties,VICI,NYSE,False
Vicor Corporation,Vicor,VICR,NASDAQ,False
Victoria plc,Victoria,VCP,London Stock Exchange,False
"Victory Capital Holdings, Inc.",Victory Capital Holdings,VCTR,NASDAQ,False
"Viela Bio, Inc.",Viela Bio,VIE,NASDAQ,False
"Viking Therapeutics, Inc.",Viking Therapeutics,VKTX,NASDAQ,False
Village Bank and Trust Financial Corp.,"Village Bank and Trust Financial
VBFC",,NASDAQ,False
Villeroy & Boch AG,Villeroy & Boch,VIB3,Deutsche Börse Xetra,False
Viper Energy Partners LP,Viper Energy Partners,VNOM,NASDAQ,False
VOC Energy Trust,VOC Energy Trust,VOC,NYSE,False
"Vocera Communications, Inc.",Vocera Communications,VCRA,NYSE,False
Vossloh AG,Vossloh,VOS,Deutsche Börse Xetra,False
Vp PLC,Vp PLC,VP,London Stock Exchange,False
VSE Corporation,VSE,VSEC,NASDAQ,False
VTG AG,VTG,VT9,Deutsche Börse Xetra,False
WANdisco plc,WANdisco,WAND,London Stock Exchange,False
Warpaint London PLC,Warpaint London,W7L,London Stock Exchange,False
"Washington Federal, Inc.",Washington Federal,WAFD,NASDAQ,False
Waters Corp.,Waters,WAT,NYSE,False
"Waterstone Financial, Inc.",Waterstone Financial,WSBF,NASDAQ,False
"Wayside Technology Group, Inc.",Wayside Technology Group,WSTG,NASDAQ,False
WCM Beteiligungs & Grundbesitz-AG,WCM AG,WCMK,Deutsche Börse Xetra,False
Webster Financial Corporation,Webster Financial,WBS,NYSE,False
Weir Group PLC/The,Weir Group,WEIR,London Stock Exchange,False
"Weis Markets, Inc.",Weis Markets,WMK,NYSE,False
Welltower Inc.,Welltower,WELL,NYSE,True
Wereldhave NV,Wereldhave,WHA,Netherlands,True
"Western Midstream Partners, L.P.","Western Midstream Partners
WES",,NYSE,False
Weyerhaeuser Corp.,Weyerhaeuser,WY,NYSE,False
Whitestone REIT,Whitestone,WSR,NYSE,False
Willis Towers Watson PLC,Willis Towers,WLTW,NASDAQ,False
Winmark Corporation,Winmark,WINA,NASDAQ,False
Wintrust Financial Corporation,Wintrust Financial Corporation,,NASDAQ,False
