name,short_name,symbol,exchange,fractional
Lyxor S&P 500 VIX Futures Enhanced EUR Roll UCITS ETF,Lyxor,,Deutsche Börse Xetra,False
Revolution Bars Group Plc,Revolution,,London Stock Exchange,True
Societe Generale SA,Societe,,Euronext Paris,True
"SolarEdge Technologies, Inc.",SolarEdge,,NASDAQ,True
UBS Group AG,UBS,UBSG,SIX Swiss,False
Xtrackers FTSE Developed Europe Real Estate UCITS ETF 1C,Xtrackers,,London Stock Exchange,False
ABB Ltd,ABB,ABBN,SIX Swiss,False
Accenture plc,Accenture,ACN,NYSE,True
ASML Holding NV,ASML,ASML,Netherlands,True
Ceres Power Holdings PLC,Ceres,,London Stock Exchange,True
Deutsche Post AG,Deutsche,DPW,Deutsche Börse Xetra,True
Hollywood Bowl Group PLC,Hollywood,,London Stock Exchange,True
iShares NASDAQ 100 UCITS ETF USD (Acc),iShares,,London Stock Exchange,False
Kodal Minerals PLC,Kodal,KOD,London Stock Exchange,False
Puma SE,Puma,PUM,Deutsche Börse Xetra,False
Sasol Ltd.,Sasol,SSL,NYSE,False
Savills PLC,Savills,SVS,London Stock Exchange,False
Stagecoach Group PLC,Stagecoach,,London Stock Exchange,True
Stryker Corporation,Stryker,SYK,NYSE,True
Target Corp.,Target,TGT,NYSE,True
Universal Corporation SHS,Universal,,NYSE,False
"VBI Vaccines, Inc.",VBI,VBIV,NASDAQ,False
Xaar PLC,Xaar,XAR,London Stock Exchange,False
ABN AMRO Group NV,ABN,,Netherlands,True
"AIG, Inc.",AIG,AIG,NYSE,True
Akzo Nobel NV,Akzo,AKZA,Netherlands,True
Bankia SA,Bankia,BKIA,Bolsa de Madrid,True
BNP Paribas SA,BNP,BNP,Euronext Paris,True
"Coty, Inc.",Coty,COTY,NYSE,False
"Digital Turbine, Inc.",Digital,APPS,NYSE,False
Dixons Carphone PLC,Dixons,,London Stock Exchange,False
DS Smith PLC,DS,SMDS,London Stock Exchange,True
Expedia Inc.,Expedia,EXPE,NASDAQ,False
Foxtons Group PLC,Foxtons,FOXT,London Stock Exchange,False
G4S PLC,G4S,GFS,London Stock Exchange,True
Hammerson PLC,Hammerson,HMSO,London Stock Exchange,True
Hotel Chocolat Group PLC,Hotel,,London Stock Exchange,False
"Mercado Libre, Inc.",Mercado,MELI,NASDAQ,False
Muenchener Rueckversicherungs-Gesellschaft AG in Muenchen,Munich,MUV2,Deutsche Börse Xetra,False
"Pinduoduo, Inc.",Pinduoduo,PDD,NASDAQ,False
Premier Foods PLC,Premier,PFD,London Stock Exchange,False
"Remark Holdings, Inc.",Remark,,NASDAQ,False
Rosneft Oil Company,Rosneft,ROSN,London Stock Exchange,False
Senvion SA,Senvion,SEN,Deutsche Börse Xetra,True
SIG PLC,SIG,SHI,London Stock Exchange,True
"Sonos, Inc.","Sonos,",SONO,NASDAQ,False
SPDR FTSE EPRA Europe ex UK Real Estate UCITS ETF (Acc),SPDR,,Deutsche Börse Xetra,False
St James's Place PLC,St,,London Stock Exchange,True
Teva Pharmaceutical Industries Ltd. ADR,Teva,,NYSE,True
The Renewables Infrastructure Group Ltd,The,,London Stock Exchange,True
TJX Companies Inc.,TJX,,NYSE,True
Vanguard USD Treasury Bond UCITS ETF (USD) Distributing,Vanguard,,Deutsche Börse Xetra,False
Xerox Corp.,Xerox,XRX,NYSE,False
Zurich Insurance Group AG,Zurich,,SIX Swiss,False
Zynga Inc.,Zynga,ZNGA,NASDAQ,True
Amadeus IT,Amadeus,AMS,Bolsa de Madrid,True
Brookfield Renewable Partners LP,Brookfield,,NYSE,True
Carl Zeiss Meditec AG,Carl,,Deutsche Börse Xetra,False
"Cloudera, Inc.",Cloudera,CLDR,NYSE,False
"Cocrystal Pharma, Inc.",Cocrystal,,NASDAQ,False
Colgate-Palmolive,Colgate-Palmolive,,NYSE,True
Energean Oil & Gas PLC,Energean,,London Stock Exchange,False
"Five9, Inc.",Five9,FIVN,NASDAQ,False
Freeport-McMoRan Inc.,Freeport-McMoRan,,NYSE,False
Garmin Ltd.,Garmin,GRMN,NASDAQ,False
Good Energy Group PLC,Good,GOOD,London Stock Exchange,False
Hermès International S.A.,Hermes,RMS,Euronext Paris,True
Hormel Foods Corp.,Hormel,HRL,NYSE,True
Howden Joinery Group PLC,Howden,,London Stock Exchange,False
Invesco S&P 500 High Dividend Low Volatility USD UCITS ETF Distributing,Invesco,,London Stock Exchange,True
iShares Core MSCI World UCITS ETF USD Accumulating,iShares,,London Stock Exchange,True
Koninklijke Philips NV,Koninklijke,,Netherlands,True
Logitech International S.A.,Logitech,,NASDAQ,False
Marathon Petroleum,Marathon,,NYSE,False
Novo Nordisk A/S ADR,Novo,NVO,NYSE,False
Rio Tinto PLC ADR,Rio,RIO,NYSE,False
Sixt SE,Sixt,SIX2,Deutsche Börse Xetra,True
Skyworks Solutions Inc.,Skyworks,,NASDAQ,False
SMA Solar Technology AG,SMA,,Deutsche Börse Xetra,False
Tate & Lyle PLC,Tate,TATE,London Stock Exchange,False
Walgreens Boots Alliance,Walgreens,,NASDAQ,True
Xtrackers ShortDAX x2 Daily Swap UCITS ETF,Xtrackers,,Deutsche Börse Xetra,True
Alliance Pharma PLC,Alliance,,London Stock Exchange,True
Anglo American PLC,Anglo,,London Stock Exchange,True
Anheuser-Busch InBev SA/NV,Anheuser-Busch,,NYSE,False
Avast PLC,Avast,AVST,London Stock Exchange,True
BB Biotech AG,BB,BION,SIX Swiss,False
Berkeley Group Holdings PLC,Berkeley,,London Stock Exchange,False
"Biogen, Inc.",Biogen,BIIB,NASDAQ,True
Cabot Oil & Gas,Cabot,,NYSE,False
Centamin PLC,Centamin,CEY,London Stock Exchange,True
Comcast Class A Comm.,Comcast,CMCSA,NASDAQ,True
CTS Eventim AG & Co KGaA,CTS,EVD,Deutsche Börse Xetra,False
Dollar General,Dollar,DG,NYSE,False
Forterra PLC,Forterra,FORT,London Stock Exchange,False
Hostelworld Group Plc,Hostelworld,,London Stock Exchange,False
Ibstock PLC,Ibstock,IBST,London Stock Exchange,False
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),iShares,,Deutsche Börse Xetra,True
iShares S&P Gold Producers EUR UCITS ETF USD (Acc),iShares,,Deutsche Börse Xetra,True
iShares UK Dividend UCITS ETF GBP (Dist),iShares,,London Stock Exchange,False
Lamprell PLC,Lamprell,LAM,London Stock Exchange,True
Learning Technologies Group PLC,Learning,,London Stock Exchange,False
"Liberty TripAdvisor Holdings , Inc. - Class A",Liberty,,NASDAQ,True
M&G PLC,MNG,MNG,London Stock Exchange,True
McCarthy & Stone PLC,McCarthy,,London Stock Exchange,False
Mitie Group PLC,Mitie,MTO,London Stock Exchange,False
Newmont Mining Corp.,Newmont,,NYSE,False
Nordstrom,Nordstrom,JWN,NYSE,False
On The Beach Group plc,On,OTB,London Stock Exchange,False
Pearson PLC,Pearson,PSON,London Stock Exchange,True
Phoenix Group Holdings,Phoenix,,London Stock Exchange,False
Pitney-Bowes,Pitney-Bowes,PBI,NYSE,False
Plus500 Ltd.,Plus500,PLUS,London Stock Exchange,False
Polo Ralph Lauren Corp.,Polo,,NYSE,False
Regeneron Pharmaceuticals Inc,Regeneron,,NASDAQ,False
Segro PLC,Segro,SGRO,London Stock Exchange,False
Spire Healthcare Group PLC,Spire,,London Stock Exchange,False
Telefonica Deutschland Holding AG,Telefonica,O2D,Deutsche Börse Xetra,True
U.S. Bancorp,U.S.,USB,NYSE,True
Vanguard FTSE 250 UCITS ETF (GBP) Distributing,Vanguard,,London Stock Exchange,True
Vornado Realty Trust,Vornado,,NYSE,False
"World Wrestling Entertainment, Inc.",World,,NYSE,False
"XBiotech, Inc.",XBiotech,XBIT,NASDAQ,False
AFC Energy Plc,AFC,AFC,London Stock Exchange,True
"Alaska Air Group, Inc.",Alaska,,NYSE,False
AO World PLC,AO,AO.,London Stock Exchange,False
Avantium Holding BV,Avantium,,Netherlands,False
"Bankinter, S.A.",Bankinter,BKT,Bolsa de Madrid,True
Bellway PLC,Bellway,BWY,London Stock Exchange,False
"Cirrus Logic, Inc.",Cirrus,CRUS,NASDAQ,False
Compagnie Generale des Etablissements Michelin SCA,Michelin,ML,Euronext Paris,True
Dropbox Inc,Dropbox,DBX,NASDAQ,True
"Enbridge, Inc.",Enbridge,ENB,NYSE,True
Energous Corporation,Energous,WATT,NASDAQ,False
Engie SA,Engie,ENGI,Euronext Paris,True
"EPAM Systems, Inc.",EPAM,EPAM,NYSE,False
Fresenius SE & Co KGaA,Fresenius,FRE,Deutsche Börse Xetra,False
Fugro NV,Fugro,FUR,Netherlands,True
GCP Student Living PLC,GCP,,London Stock Exchange,False
Halma PLC,Halma,HLMA.,London Stock Exchange,True
Harley-Davidson,Harley-Davidson,,NYSE,False
Hasbro Inc.,Hasbro,HAS,NASDAQ,False
HeidelbergCement AG,HeidelbergCement,,Deutsche Börse Xetra,False
Honeywell International Inc,Honeywell,HON,NYSE,True
"iBio, Inc.",iBio,IBIO,NASDAQ,False
"iQIYI, Inc.",iQIYI,IQ,NASDAQ,False
iShares China Large Cap ETF Disttributing,iShares,,London Stock Exchange,False
iShares Core S&P 500 EUR UCITS ETF USD (Acc),iShares,,Deutsche Börse Xetra,False
iShares MDAX UCITS ETF (DE),iShares,,Deutsche Börse Xetra,False
iShares MSCI World UCITS ETF (USD) Distributing,iShares,,Deutsche Börse Xetra,True
iShares S&P 500 Information Technology Sector EUR UCITS ETF USD (Acc),iShares,,Deutsche Börse Xetra,False
"Jiayin Group, Inc.",Jiayin,JFIN,NASDAQ,False
L’Oreal SA,L’Oreal,OR,Euronext Paris,True
Murphy Oil,Murphy,MUR,NYSE,False
PayPoint PLC,PayPoint,PAY,London Stock Exchange,True
"Penn National Gaming, Inc.",Penn,,NASDAQ,False
Spirent Communications PLC,Spirent,,London Stock Exchange,False
"Tailored Brands, Inc.",Tailored,,NYSE,False
Texas Instruments,Texas,,NASDAQ,True
Tritax Big Box REIT plc,Tritax,,London Stock Exchange,True
Unilever NV,Unilever,UNA,Netherlands,True
Vodafone Group,Vodafone,,NASDAQ,True
"Vroom, Inc.",Vroom,VRM,NASDAQ,False
Wincanton PLC,Wincanton,WIN,London Stock Exchange,False
Yamana Gold Inc,Yamana,AUY,NYSE,True
"Zscaler, Inc",Zscaler,ZS,NASDAQ,False
Air Liquide SA,Air,AI,Euronext Paris,True
"Axon Enterprise, Inc.",Axon,,NASDAQ,False
British American Tobacco plc ADR,British,,NYSE,False
Carrefour SA,Carrefour,CA,Euronext Paris,True
Compagnie de Saint Gobain SA,Saint,SGO,Euronext Paris,True
Dada Nexus Limited,Dada,DADA,NASDAQ,False
Danone SA,Danone,BN,Euronext Paris,True
Deutsche Boerse AG,Deutsche,,Deutsche Börse Xetra,True
Dunelm Group PLC,Dunelm,DNLM,London Stock Exchange,False
"Eventbrite, Inc Class A",Eventbrite,EB,NYSE,False
Farfetch Ltd.,Farfetch,FTCH,NYSE,False
Fiverr International Ltd,Fiverr,,NYSE,True
Gem Diamonds Ltd,Gem,,London Stock Exchange,False
Grifols SA,Grifols,GRF,Bolsa de Madrid,False
Hargreaves Lansdown PLC,Hargreaves,,London Stock Exchange,False
HSS Hire Group PLC,HSS,,London Stock Exchange,False
InMode Ltd.,InMode,INMD,NASDAQ,False
iShares USD Treasury Bond 7-10yr UCITS ETF USD (Dist),iShares,,London Stock Exchange,True
Johnson Matthey PLC,Johnson,,London Stock Exchange,False
Micro Focus International PLC,Micro,,London Stock Exchange,True
Morgan Sindall Group PLC,Morgan,,London Stock Exchange,True
Oryzon Genomics SA,Oryzon,,Bolsa de Madrid,False
"Planet Fitness, Inc.",Planet,PLNT,NYSE,False
Polymetal International PLC,Polymetal,POLY,London Stock Exchange,False
ProSiebenSat.1 Media SE,ProSiebenSat.1,,Deutsche Börse Xetra,False
Red Electrica Corporacion SA,Red,,Bolsa de Madrid,False
Safran SA,Safran,SAF,Euronext Paris,True
Saga PLC,Saga,SAGA,London Stock Exchange,True
Serco Group PLC,Serco,SRP,London Stock Exchange,False
Sika AG,Sika,SIKA,SIX Swiss,False
Sirius XM Holdings Inc,Sirius,,NASDAQ,True
SPDR FTSE UK All Share UCITS ETF (Acc),SPDR,,London Stock Exchange,False
SunPower Corporation,SunPower,SPWR,NASDAQ,False
The Wendy's Co.,The,WEN,NASDAQ,False
"Thermo Fisher Scientific, Inc.",Thermo,TMO,NYSE,True
Trivago NV - ADR,Trivago,TRVG,NASDAQ,False
UNITE Group PLC/The,UNITE,UTG,London Stock Exchange,False
Vanguard FTSE All-World UCITS ETF (USD) Accumulating,Vanguard,,Deutsche Börse Xetra,True
Varta AG,Varta,VAR1,Deutsche Börse Xetra,False
Xtrackers S&P 500 Inverse Daily UCITS ETF,Xtrackers,,London Stock Exchange,False
Accor SA,Accor,AC,Euronext Paris,True
"Aspen Technology, Inc.",Aspen,,NASDAQ,False
Atlassian Corp Plc,Atlassian,TEAM,NASDAQ,True
Bacanora Lithium plc,Bacanora,,London Stock Exchange,True
Bahamas Petroleum PLC,Bahamas,,London Stock Exchange,False
Balfour Beatty PLC,Balfour,BBY,London Stock Exchange,False
BHP Group PLC,BHP,BLT,London Stock Exchange,True
Biotest AG,Biotest,BIO3,Deutsche Börse Xetra,False
"Bonanza Creek Energy, Inc.",Bonanza,,NYSE,False
Briggs & Stratton Corporation,Briggs,,NYSE,False
Canaan Inc,Canaan,CAN,NASDAQ,False
China Unicom Hong Kong Ltd.,China,CHU,NYSE,False
Computacenter PLC,Computacenter,,London Stock Exchange,False
Deutsche Pfandbriefbank AG,Deutsche,,Deutsche Börse Xetra,True
Deutsche Wohnen AG,Deutsche,,Deutsche Börse Xetra,False
"Editas Medicine, Inc.",Editas,,NASDAQ,True
Enagas,Enagas,ENG,Bolsa de Madrid,False
Evotec AG,Evotec,EVT,Deutsche Börse Xetra,False
GameStop Corp.,GameStop,GME,NYSE,False
"Gannet Co, Inc.",Gannet,GCI,NYSE,False
Heidelberger Druckmaschinen AG,Heidelberger,,Deutsche Börse Xetra,True
Herbalife Nutrition Ltd,Herbalife,HLF,NYSE,False
"HUYA, Inc.","HUYA,",HUYA,NYSE,False
Indivior PLC,Indivior,INDV,London Stock Exchange,True
"Intuitive Surgical, Inc.",Intuitive,,NASDAQ,True
iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc),iShares,,London Stock Exchange,False
JinkoSolar Holding Co Ltd.,JinkoSolar,,NYSE,False
K+S AG,K+S,SDF,Deutsche Börse Xetra,False
Kraft Heinz Co,Kraft,KHC,NASDAQ,True
Leverage Shares 2x Facebook ETP,2x,FB2,London Stock Exchange,False
Levi Strauss & Co Class A,Levi,,NYSE,False
Lowe’s Companies Inc,Lowe's,,NYSE,True
Marvell Technology Group Ltd.,Marvell,,NASDAQ,True
Microchip Technology,Microchip,,NASDAQ,False
Monster Beverage,Monster,,NASDAQ,False
Mothercare PLC,Mothercare,MTC,London Stock Exchange,False
N Brown Group PLC,N,,London Stock Exchange,True
Naturgy Energy Group SA,Naturgy,,Bolsa de Madrid,False
NextEra Energy,NextEra,,NYSE,True
"NGM Biopharmaceuticals, Inc.",NGM,,NASDAQ,False
Orange SA,Orange,ORA,Euronext Paris,True
Polypipe Group plc,Polypipe,,London Stock Exchange,False
PostNL NV,PostNL,PNL,Netherlands,True
Rheinmetall AG,Rheinmetall,RHM,Deutsche Börse Xetra,False
Sodexo SA,Sodexo,SW,Euronext Paris,True
TalkTalk Telecom Group PLC,TalkTalk,,London Stock Exchange,False
Valero Energy,Valero,VLO,NYSE,True
Vanguard USD Corporate 1-3 Year Bond UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
Vinci SA,Vinci,DG,Euronext Paris,True
Williams Companies,Williams,,NYSE,False
"Young & Co,'s Brewery plc",Young,,London Stock Exchange,False
Appian Corporation,Appian,APPN,NASDAQ,False
Applegreen plc,Applegreen,APGN,London Stock Exchange,True
"Applied Materials, Inc.",Applied,,NASDAQ,True
Basic-Fit NV,Basic-Fit,BFIT,Netherlands,True
Big Yellow Group PLC,Big,,London Stock Exchange,False
"BlackBerry, Ltd.",BlackBerry,BB,NYSE,True
"Broadcom, Inc",Broadcom,AVGO,NASDAQ,True
City of London Investment Group PLC,City,,London Stock Exchange,False
Costain Group PLC,Costain,COST,London Stock Exchange,True
"Domino's Pizza, Inc.",Domino's,,NYSE,False
DouYu International Holdings ADR,DouYu,,NASDAQ,False
Draegerwerk AG & Co KGaA,Draegerwerk,DRW3,Deutsche Börse Xetra,False
Duke Energy Corporation,Duke,DUK,NYSE,True
Dynavax Technologies Corp.,Dynavax,,NASDAQ,False
Endesa SA,Endesa,ELE,Bolsa de Madrid,False
EnQuest PLC,EnQuest,ENQ,London Stock Exchange,False
Fidelity China Special Situations PLC,Fidelity,FCSS,London Stock Exchange,False
First Majestic Silver Corp.,First,,NYSE,True
Fuller Smith & Turner PLC,Fuller,,London Stock Exchange,False
Global Ports Holding plc,Global,GPH,London Stock Exchange,False
HSBC MSCI China USD UCITS ETF Distributing,HSBC,,London Stock Exchange,True
Immuron Limited,Immuron,IMRN,NASDAQ,False
Informa PLC,Informa,INF,London Stock Exchange,False
Inpixon Common Stock,Inpixon,INPX,NASDAQ,True
Intermediate Capital Group PLC,Intermediate,,London Stock Exchange,False
iShares Core S&P 500 UCITS ETF USD (Acc),iShares,,London Stock Exchange,False
iShares NASDAQ 100 UCITS ETF,iShares,,London Stock Exchange,False
Jupiter Fund Management PLC,Jupiter,,London Stock Exchange,False
Kellogg Company,Kellogg,K,NYSE,False
Kohl's Corp.,Kohl's,KSS,NYSE,False
Lam Research,Lam,LRCX,NASDAQ,False
LyondellBasell Industries N.V.,LyondellBasell,LYB,NYSE,True
Mapfre SA,Mapfre,MAP,Bolsa de Madrid,False
Mediclinic International PLC,Mediclinic,MDC,London Stock Exchange,False
MERLIN Properties SOCIMI SA,Merlin,,Bolsa de Madrid,False
Molson Coors Brewing Co.,Molson,,NYSE,False
"Mondelez International, Inc.",Mondelez,MDLZ,NASDAQ,True
Nemetschek SE,Nemetschek,NEM,Deutsche Börse Xetra,False
Nordic American Tankers Limited,Nordic,,NYSE,True
OrganiGram Holdings,OrganiGram,OGI,NASDAQ,False
Petroleo Brasileiro S.A. ADR,Petroleo,,NYSE,False
Playtech Plc,Playtech,PTEC,London Stock Exchange,False
"Restaurant Brands International, Inc.",Restaurant,,NYSE,False
Royal Dutch Shell PLC - Class B,Royal,,Netherlands,True
RPS Group PLC,RPS,RPS,London Stock Exchange,False
Schneider Electric SE,Schneider,,Euronext Paris,True
"ServiceNow, Inc.",ServiceNow,NOW,NYSE,False
SSP Group Plc,SSP,SSPG,London Stock Exchange,True
Standard Chartered PLC,Standard,,London Stock Exchange,False
Standard Life Aberdeen PLC,Standard,,London Stock Exchange,False
Sylvania Platinum Ltd.,Sylvania,,London Stock Exchange,True
Synaptics Incorporated,Synaptics,SYNA,NASDAQ,True
The Union Pacific Corporation,Union,UNP,NYSE,True
Topps Tiles PLC,Topps,TPT,London Stock Exchange,False
Transocean,Transocean,RIG,NYSE,True
Uniper SE,Uniper,UN01,Deutsche Börse Xetra,False
United Utilities Group PLC,United,,London Stock Exchange,False
Urban Outfitters,Urban,,NASDAQ,False
Vanguard S&P 500 UCITS ETF USD Accumulating,Vanguard,,London Stock Exchange,False
Yum! Brands Inc.,Yum!,YUM,NYSE,True
888 Holdings PLC,888,888,London Stock Exchange,False
Acerinox,Acerinox,ACX,Bolsa de Madrid,False
ACS Actividades de Construccion y Servicios SA,ACS,,Bolsa de Madrid,False
Akoustis Technologies Inc,Akoustis,,NASDAQ,False
American Tower Corporation,American,,NYSE,True
"American Water Works Co, Inc.",American,,NYSE,False
Amundi Index MSCI Emerging Markets SRI - UCITS ETF DR (A),Amundi,,London Stock Exchange,False
Beiersdorf AG,Beiersdorf,BEI,Deutsche Börse Xetra,False
Biffa PLC,Biffa,BIFF,London Stock Exchange,False
Biomarin Pharmaceutical Inc,Biomarin,,NASDAQ,False
Blue Prism Group PLC,Blue,PRSM,London Stock Exchange,True
Cardlytics Inc,Cardlytics,CDLX,NASDAQ,False
Cellnex Telecom SA,Cellnex,,Bolsa de Madrid,False
"Chewy, Inc.",Chewy,CHWY,NYSE,False
Chipotle Mexican Grill,Chipotle,,NYSE,True
Clipper Logistics PLC,Clipper,,London Stock Exchange,False
Codemasters Group Holdings plc,Codemasters,,London Stock Exchange,False
Connect Group PLC,Connect,,London Stock Exchange,False
Countrywide PLC,Countrywide,CWD,London Stock Exchange,True
Credit Agricole SA,Credit,,Euronext Paris,True
Crispr Therapeutics AG,Crispr,,NASDAQ,True
Crown Castle Int'l Corp.,Crown,CCI,NYSE,True
Danaher Corporation,Danaher,DHR,NYSE,True
Drax Group PLC,Drax,DRX,London Stock Exchange,False
EssilorLuxottica SA,Essilor,EL,Euronext Paris,True
Estee Lauder Cos.,Estee,EL,NYSE,True
Evonik Industries AG,Evonik,,Deutsche Börse Xetra,False
Flutter Entertainment PLC,Flutter,,London Stock Exchange,True
Geospace Technologies Corporation,Geospace,,NASDAQ,False
"Global Payments, Inc.",Global,,NYSE,False
Goodyear Tire & Rubber,Goodyear,,NASDAQ,False
"Guardant Health, Inc.",Guardant,,NASDAQ,True
GVC Holdings PLC,GVC,GVC,London Stock Exchange,False
Hamborner REIT AG,Hamborner,,Deutsche Börse Xetra,False
"Heat Biologics, Inc.",Heat,HTBX,NASDAQ,False
HSBC MSCI China GBX UCITS ETF Distributing,HSBC,,London Stock Exchange,True
Hyve Group PLC,Hyve,HYVE,London Stock Exchange,True
"IDEXX Laboratories, Inc.",IDEXX,,NASDAQ,False
Indra Sistemas SA,Indra,IDR,Bolsa de Madrid,False
Intellia Therapeutics Inc,Intellia,,NASDAQ,False
IQE plc,IQE,IQE,London Stock Exchange,False
iShares £ Index-Linked Gilts UCITS ETF GBP (Dist),iShares,,London Stock Exchange,False
iShares FTSE 100 ETF GBP Acc,iSh,,London Stock Exchange,False
iShares J.P. Morgan USD EM Bond UCITS ETF Distributing,iShares,,London Stock Exchange,True
"Karyopharm Therapeutics, Inc.",Karyopharm,,NASDAQ,False
Kefi Minerals PLC,Kefi,KEFI,London Stock Exchange,True
Kering SA,Kering,KER,Euronext Paris,True
KUKA AG,KUKA,KU2,Deutsche Börse Xetra,False
"LTC Properties, Inc",LTC,LTC,NYSE,True
Marshalls PLC,Marshalls,MSLH,London Stock Exchange,False
Mediaset Espana Comunicacion SA,Mediaset,TL5,Bolsa de Madrid,False
Moody's Corp,Moody's,MCO,NYSE,True
National Oilwell Varco Inc.,National,,NYSE,False
NCC Group PLC,NCC,NCC,London Stock Exchange,False
"New York Mortgage Trust, Inc.",New,,NYSE,False
NortonLifeLock Inc,NortonLifeLock,,NASDAQ,False
"Okta, Inc.",Okta,OKTA,NASDAQ,True
Pembina Pipeline Corporation,Pembina,,NYSE,True
Pendragon PLC,Pendragon,PDG,London Stock Exchange,False
Pennon Group PLC,Pennon,PNN,London Stock Exchange,True
Pernod Ricard SA,Pernod,RI,Euronext Paris,True
Primary Health Properties PLC,Primary,,London Stock Exchange,True
Qorvo Inc.,Qorvo,QRVO,NASDAQ,False
Rentokil Initial PLC,Rentokil,RTO,London Stock Exchange,False
"Riot Blockchain, Inc.",Riot,,NASDAQ,False
Schaeffler AG,Schaeffler,SHA,Deutsche Börse Xetra,False
Schlumberger Ltd.,Schlumberger,SLB,NYSE,False
Six Flags Entertainment Corporation,Six,,NYSE,True
Sixt SE,Sixt,SIX3,Deutsche Börse Xetra,False
SPDR Bloomberg Barclays U.S. TIPS UCITS ETF (Dist),SPDR,,London Stock Exchange,True
Splunk Inc.,Splunk,SPLK,NASDAQ,False
"Stitch Fix, Inc.",Stitch,SFIX,NASDAQ,False
"Suncor Energy, Inc.",Suncor,SU,NYSE,False
"Super Micro Computer, Inc.",Super,,NYSE,False
Symrise AG,Symrise,SY1,Deutsche Börse Xetra,False
Talanx AG,Talanx,TLX,Deutsche Börse Xetra,False
"The Boston Beer Company, Inc.",The,,NYSE,False
"The Michaels Companies, Inc.",The,,NASDAQ,False
Thomas Cook Group PLC,Thomas,,London Stock Exchange,False
TI Fluid Systems PLC,TI,,London Stock Exchange,True
Turtle Beach Corporation,Turtle,HEAR,NASDAQ,False
Vanguard FTSE Emerging Markets GBP UCITS ETF (USD) Accumulating,Vanguard,,London Stock Exchange,False
Vanguard S&P 500 UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
Vanguard USD Emerging Markets Government Bond UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
Vectura Group PLC,Vectura,VEC,London Stock Exchange,False
VERBIO Vereinigte BioEnergie AG,VERBIO,VBK,Deutsche Börse Xetra,False
VIACOMCBS INC,VIACOMCBS,VIAC,NASDAQ,False
WestRock Company,WestRock,WRK,NYSE,True
WisdomTree Physical Palladium ETC,WisdomTree,,Deutsche Börse Xetra,True
